,pw,x1,x2,x3
1031,15,17,1,2
1032,15,18,1,3
1033,15,19,1,3
1034,15,20,1,3
1035,15,21,1,3
1036,15,22,1,3
1037,15,23,1,3
1038,15,24,1,4
1039,15,25,1,4
1040,15,26,1,4
1041,15,27,1,4
1042,15,28,1,4
1043,15,29,1,4
1044,15,30,1,5
1045,15,31,1,5
1046,15,32,1,5
1047,15,33,1,5
1048,15,34,1,5
1049,15,35,1,5
1050,16,1,0,1
1051,16,2,0,2
1052,16,3,0,3
1053,16,4,0,4
1054,16,5,0,5
1055,16,6,0,0
1056,16,7,0,1
1057,16,8,0,2
1058,16,9,0,3
1059,16,10,0,4
1060,16,11,0,5
1061,16,12,0,0
1062,16,13,0,1
1063,16,14,0,2
1064,16,15,0,3
1065,16,16,0,4
1066,16,17,0,5
1067,16,18,0,0
1068,16,19,0,1
1069,16,20,0,2
1070,16,21,0,3
1071,16,22,0,4
1072,16,23,0,5
1073,16,24,0,0
1074,16,25,0,1
1075,16,26,0,2
1076,16,27,0,3
1077,16,28,0,4
1078,16,29,0,5
1079,16,30,0,0
1080,16,31,0,1
1081,16,32,0,2
1082,16,33,0,3
1083,16,34,0,4
1084,16,35,0,5
1085,16,1,1,0
1086,16,2,1,0
1087,16,3,1,0
1088,16,4,1,0
1089,16,5,1,0
1090,16,6,1,1
1091,16,7,1,1
1092,16,8,1,1
1093,16,9,1,1
1094,16,10,1,1
1095,16,11,1,1
1096,16,12,1,2
1097,16,13,1,2
1098,16,14,1,2
1099,16,15,1,2
1100,16,16,1,2
1101,16,17,1,2
1102,16,18,1,3
1103,16,19,1,3
1104,16,20,1,3
1105,16,21,1,3
1106,16,22,1,3
1107,16,23,1,3
1108,16,24,1,4
1109,16,25,1,4
1110,16,26,1,4
1111,16,27,1,4
1112,16,28,1,4
1113,16,29,1,4
1114,16,30,1,5
1115,16,31,1,5
1116,16,32,1,5
1117,16,33,1,5
1118,16,34,1,5
1119,16,35,1,5
1120,17,1,0,1
1121,17,2,0,2
1122,17,3,0,3
1123,17,4,0,4
1124,17,5,0,5
1125,17,6,0,0
1126,17,7,0,1
1127,17,8,0,2
1128,17,9,0,3
1129,17,10,0,4
1130,17,11,0,5
1131,17,12,0,0
1132,17,13,0,1
1133,17,14,0,2
1134,17,15,0,3
1135,17,16,0,4
1136,17,17,0,5
1137,17,18,0,0
1138,17,19,0,1
1139,17,20,0,2
1140,17,21,0,3
1141,17,22,0,4
1142,17,23,0,5
1143,17,24,0,0
1144,17,25,0,1
1145,17,26,0,2
1146,17,27,0,3
1147,17,28,0,4
1148,17,29,0,5
1149,17,30,0,0
1150,17,31,0,1
1151,17,32,0,2
1152,17,33,0,3
1153,17,34,0,4
1154,17,35,0,5
1155,17,1,1,0
1156,17,2,1,0
1157,17,3,1,0
1158,17,4,1,0
1159,17,5,1,0
1160,17,6,1,1
1161,17,7,1,1
1162,17,8,1,1
1163,17,9,1,1
1164,17,10,1,1
1165,17,11,1,1
1166,17,12,1,2
1167,17,13,1,2
1168,17,14,1,2
1169,17,15,1,2
1170,17,16,1,2
1171,17,17,1,2
1172,17,18,1,3
1173,17,19,1,3
1174,17,20,1,3
1175,17,21,1,3
1176,17,22,1,3
1177,17,23,1,3
1178,17,24,1,4
1179,17,25,1,4
1180,17,26,1,4
1181,17,27,1,4
1182,17,28,1,4
1183,17,29,1,4
1184,17,30,1,5
1185,17,31,1,5
1186,17,32,1,5
1187,17,33,1,5
1188,17,34,1,5
1189,17,35,1,5
1190,18,1,0,1
1191,18,2,0,2
1192,18,3,0,3
1193,18,4,0,4
1194,18,5,0,5
1195,18,6,0,0
1196,18,7,0,1
1197,18,8,0,2
1198,18,9,0,3
1199,18,10,0,4
1200,18,11,0,5
1201,18,12,0,0
1202,18,13,0,1
1203,18,14,0,2
1204,18,15,0,3
1205,18,16,0,4
1206,18,17,0,5
1207,18,18,0,0
1208,18,19,0,1
1209,18,20,0,2
1210,18,21,0,3
1211,18,22,0,4
1212,18,23,0,5
1213,18,24,0,0
1214,18,25,0,1
1215,18,26,0,2
1216,18,27,0,3
1217,18,28,0,4
1218,18,29,0,5
1219,18,30,0,0
1220,18,31,0,1
1221,18,32,0,2
1222,18,33,0,3
1223,18,34,0,4
1224,18,35,0,5
1225,18,1,1,0
1226,18,2,1,0
1227,18,3,1,0
1228,18,4,1,0
1229,18,5,1,0
1230,18,6,1,1
1231,18,7,1,1
1232,18,8,1,1
1233,18,9,1,1
1234,18,10,1,1
1235,18,11,1,1
1236,18,12,1,2
1237,18,13,1,2
1238,18,14,1,2
1239,18,15,1,2
1240,18,16,1,2
1241,18,17,1,2
1242,18,18,1,3
1243,18,19,1,3
1244,18,20,1,3
1245,18,21,1,3
1246,18,22,1,3
1247,18,23,1,3
1248,18,24,1,4
1249,18,25,1,4
1250,18,26,1,4
1251,18,27,1,4
1252,18,28,1,4
1253,18,29,1,4
1254,18,30,1,5
1255,18,31,1,5
1256,18,32,1,5
1257,18,33,1,5
1258,18,34,1,5
1259,18,35,1,5
1260,19,1,0,1
1261,19,2,0,2
1262,19,3,0,3
1263,19,4,0,4
1264,19,5,0,5
1265,19,6,0,0
1266,19,7,0,1
1267,19,8,0,2
1268,19,9,0,3
1269,19,10,0,4
1270,19,11,0,5
1271,19,12,0,0
1272,19,13,0,1
1273,19,14,0,2
1274,19,15,0,3
1275,19,16,0,4
1276,19,17,0,5
1277,19,18,0,0
1278,19,19,0,1
1279,19,20,0,2
1280,19,21,0,3
1281,19,22,0,4
1282,19,23,0,5
1283,19,24,0,0
1284,19,25,0,1
1285,19,26,0,2
1286,19,27,0,3
1287,19,28,0,4
1288,19,29,0,5
1289,19,30,0,0
1290,19,31,0,1
1291,19,32,0,2
1292,19,33,0,3
1293,19,34,0,4
1294,19,35,0,5
1295,19,1,1,0
1296,19,2,1,0
1297,19,3,1,0
1298,19,4,1,0
1299,19,5,1,0
1300,19,6,1,1
1301,19,7,1,1
1302,19,8,1,1
1303,19,9,1,1
1304,19,10,1,1
1305,19,11,1,1
1306,19,12,1,2
1307,19,13,1,2
1308,19,14,1,2
1309,19,15,1,2
1310,19,16,1,2
1311,19,17,1,2
1312,19,18,1,3
1313,19,19,1,3
1314,19,20,1,3
1315,19,21,1,3
1316,19,22,1,3
1317,19,23,1,3
1318,19,24,1,4
1319,19,25,1,4
1320,19,26,1,4
1321,19,27,1,4
1322,19,28,1,4
1323,19,29,1,4
1324,19,30,1,5
1325,19,31,1,5
1326,19,32,1,5
1327,19,33,1,5
1328,19,34,1,5
1329,19,35,1,5
1330,20,1,0,1
1331,20,2,0,2
1332,20,3,0,3
1333,20,4,0,4
1334,20,5,0,5
1335,20,6,0,0
1336,20,7,0,1
1337,20,8,0,2
1338,20,9,0,3
1339,20,10,0,4
1340,20,11,0,5
1341,20,12,0,0
1342,20,13,0,1
1343,20,14,0,2
1344,20,15,0,3
1345,20,16,0,4
1346,20,17,0,5
1347,20,18,0,0
1348,20,19,0,1
1349,20,20,0,2
1350,20,21,0,3
1351,20,22,0,4
1352,20,23,0,5
1353,20,24,0,0
1354,20,25,0,1
1355,20,26,0,2
1356,20,27,0,3
